x-axis,1,2,3
second,Ampere,Ampere,Ampere
+1.395000E+03,-5.75730E+00
+1.400000E+03,-2.91289E+00
+1.405000E+03,-68.47E-03
+1.410000E+03,+2.77595E+00
+1.415000E+03,+5.62036E+00
+1.420000E+03,+8.46478E+00
+1.425000E+03,+11.30919E+00
+1.430000E+03,+14.15361E+00
+1.435000E+03,+14.84422E+00
+1.440000E+03,+15.28941E+00
+1.445000E+03,+15.73459E+00
+1.450000E+03,+16.17978E+00
+1.455000E+03,+16.62496E+00
+1.460000E+03,+17.07014E+00
+1.465000E+03,+17.51533E+00
+1.470000E+03,+17.96051E+00
+1.475000E+03,+18.40570E+00
+1.480000E+03,+18.67863E+00
+1.485000E+03,+18.64663E+00
+1.490000E+03,+18.61463E+00
+1.495000E+03,+18.58263E+00
+1.500000E+03,+18.55063E+00
+1.505000E+03,+18.51863E+00
+1.510000E+03,+18.48663E+00
+1.515000E+03,+18.45463E+00
+1.520000E+03,+18.42263E+00
+1.525000E+03,+18.39063E+00
+1.530000E+03,+17.97039E+00
+1.535000E+03,+17.46735E+00
+1.540000E+03,+16.96431E+00
+1.545000E+03,+16.46127E+00
+1.550000E+03,+15.95823E+00
+1.555000E+03,+15.45519E+00
+1.560000E+03,+14.95215E+00
+1.565000E+03,+14.44911E+00
+1.570000E+03,+13.94607E+00
+1.575000E+03,+13.28599E+00
+1.580000E+03,+12.23664E+00
+1.585000E+03,+11.18730E+00
+1.590000E+03,+10.13795E+00
+1.595000E+03,+9.08861E+00
+1.600000E+03,+8.03927E+00
+1.605000E+03,+6.98992E+00
+1.610000E+03,+5.94058E+00
+1.615000E+03,+4.89123E+00
+1.620000E+03,+3.84189E+00
+1.625000E+03,+4.61698E+00
+1.630000E+03,+5.99785E+00
+1.635000E+03,+7.37871E+00
+1.640000E+03,+8.75957E+00
+1.645000E+03,+10.14044E+00
+1.650000E+03,+11.52130E+00
+1.655000E+03,+12.90217E+00
+1.660000E+03,+14.28303E+00
+1.665000E+03,+15.66389E+00
+1.670000E+03,+16.81972E+00
+1.675000E+03,+17.14893E+00
+1.680000E+03,+17.47815E+00
+1.685000E+03,+17.80736E+00
+1.690000E+03,+18.13658E+00
+1.695000E+03,+18.46580E+00
+1.700000E+03,+18.79501E+00
+1.705000E+03,+19.12423E+00
+1.710000E+03,+19.45344E+00
+1.715000E+03,+19.78266E+00
+1.720000E+03,+19.82130E+00
+1.725000E+03,+19.72146E+00
+1.730000E+03,+19.62162E+00
+1.735000E+03,+19.52178E+00
+1.740000E+03,+19.42194E+00
+1.745000E+03,+19.32210E+00
+1.750000E+03,+19.22226E+00
+1.755000E+03,+19.12242E+00
+1.760000E+03,+19.02258E+00
+1.765000E+03,+18.83872E+00
+1.770000E+03,+18.14086E+00
+1.775000E+03,+17.44300E+00
+1.780000E+03,+16.74515E+00
+1.785000E+03,+16.04729E+00
+1.790000E+03,+15.34944E+00
+1.795000E+03,+14.65158E+00
+1.800000E+03,+13.95372E+00
+1.805000E+03,+13.25587E+00
+1.810000E+03,+12.55801E+00
+1.815000E+03,+12.09169E+00
+1.820000E+03,+11.77732E+00
+1.825000E+03,+11.46296E+00
+1.830000E+03,+11.14859E+00
+1.835000E+03,+10.83422E+00
+1.840000E+03,+10.51985E+00
+1.845000E+03,+10.20548E+00
+1.850000E+03,+9.89112E+00
+1.855000E+03,+9.57675E+00
+1.860000E+03,+9.35616E+00
+1.865000E+03,+10.44108E+00
+1.870000E+03,+11.52601E+00
+1.875000E+03,+12.61094E+00
+1.880000E+03,+13.69587E+00
+1.885000E+03,+14.78080E+00
+1.890000E+03,+15.86572E+00
+1.895000E+03,+16.95065E+00
+1.900000E+03,+18.03558E+00
+1.905000E+03,+19.12051E+00
+1.910000E+03,+19.76289E+00
+1.915000E+03,+20.01326E+00
+1.920000E+03,+20.26363E+00
+1.925000E+03,+20.51399E+00
+1.930000E+03,+20.76436E+00
+1.935000E+03,+21.01473E+00
+1.940000E+03,+21.26510E+00
+1.945000E+03,+21.51547E+00
+1.950000E+03,+21.76583E+00
+1.955000E+03,+22.01620E+00
+1.960000E+03,+21.87081E+00
+1.965000E+03,+21.72284E+00
+1.970000E+03,+21.57488E+00
+1.975000E+03,+21.42691E+00
+1.980000E+03,+21.27894E+00
+1.985000E+03,+21.13097E+00
+1.990000E+03,+20.98300E+00
+1.995000E+03,+20.83504E+00
+2.000000E+03,+20.68707E+00
+2.005000E+03,+20.19051E+00
+2.010000E+03,+19.27940E+00
+2.015000E+03,+18.36830E+00
+2.020000E+03,+17.45720E+00
+2.025000E+03,+16.54609E+00
+2.030000E+03,+15.63499E+00
+2.035000E+03,+14.72388E+00
+2.040000E+03,+13.81278E+00
+2.045000E+03,+12.90168E+00
+2.050000E+03,+11.99057E+00
+2.055000E+03,+12.13441E+00
+2.060000E+03,+12.36993E+00
+2.065000E+03,+12.60545E+00
+2.070000E+03,+12.84097E+00
+2.075000E+03,+13.07649E+00
+2.080000E+03,+13.31201E+00
+2.085000E+03,+13.54753E+00
+2.090000E+03,+13.78305E+00
+2.095000E+03,+14.01857E+00
+2.100000E+03,+14.48655E+00
+2.105000E+03,+15.32854E+00
+2.110000E+03,+16.17052E+00
+2.115000E+03,+17.01250E+00
+2.120000E+03,+17.85449E+00
+2.125000E+03,+18.69647E+00
+2.130000E+03,+19.53846E+00
+2.135000E+03,+20.38044E+00
+2.140000E+03,+21.22242E+00
+2.145000E+03,+22.06441E+00
+2.150000E+03,+22.32515E+00
+2.155000E+03,+22.48054E+00
+2.160000E+03,+22.63594E+00
+2.165000E+03,+22.79133E+00
+2.170000E+03,+22.94672E+00
+2.175000E+03,+23.10211E+00
+2.180000E+03,+23.25750E+00
+2.185000E+03,+23.41290E+00
+2.190000E+03,+23.56829E+00
+2.195000E+03,+23.59266E+00
+2.200000E+03,+23.32514E+00
+2.205000E+03,+23.05762E+00
+2.210000E+03,+22.79010E+00
+2.215000E+03,+22.52258E+00
+2.220000E+03,+22.25506E+00
+2.225000E+03,+21.98754E+00
+2.230000E+03,+21.72002E+00
+2.235000E+03,+21.45250E+00
+2.240000E+03,+21.18498E+00
+2.245000E+03,+19.80305E+00
+2.250000E+03,+18.09399E+00
+2.255000E+03,+16.38493E+00
+2.260000E+03,+14.67588E+00
+2.265000E+03,+12.96682E+00
+2.270000E+03,+11.25777E+00
+2.275000E+03,+9.54871E+00
+2.280000E+03,+7.83965E+00
+2.285000E+03,+6.13060E+00
+2.290000E+03,+5.19993E+00
+2.295000E+03,+6.78457E+00
+2.300000E+03,+8.36921E+00
+2.305000E+03,+9.95385E+00
+2.310000E+03,+11.53849E+00
+2.315000E+03,+13.12313E+00
+2.320000E+03,+14.70777E+00
+2.325000E+03,+16.29241E+00
+2.330000E+03,+17.87705E+00
+2.335000E+03,+19.46169E+00
+2.340000E+03,+20.35002E+00
+2.345000E+03,+20.93933E+00
+2.350000E+03,+21.52864E+00
+2.355000E+03,+22.11795E+00
+2.360000E+03,+22.70727E+00
+2.365000E+03,+23.29658E+00
+2.370000E+03,+23.88589E+00
+2.375000E+03,+24.47520E+00
+2.380000E+03,+25.06451E+00
+2.385000E+03,+25.57191E+00
+2.390000E+03,+25.65818E+00
+2.395000E+03,+25.74445E+00
+2.400000E+03,+25.83073E+00
+2.405000E+03,+25.91700E+00
+2.410000E+03,+26.00327E+00
+2.415000E+03,+26.08954E+00
+2.420000E+03,+26.17581E+00
+2.425000E+03,+26.26209E+00
+2.430000E+03,+26.34836E+00
+2.435000E+03,+26.14292E+00
+2.440000E+03,+25.76327E+00
+2.445000E+03,+25.38362E+00
+2.450000E+03,+25.00397E+00
+2.455000E+03,+24.62433E+00
+2.460000E+03,+24.24468E+00
+2.465000E+03,+23.86503E+00
+2.470000E+03,+23.48538E+00
+2.475000E+03,+23.10573E+00
+2.480000E+03,+22.58339E+00
+2.485000E+03,+20.60682E+00
+2.490000E+03,+18.63024E+00
+2.495000E+03,+16.65366E+00
+2.500000E+03,+14.67709E+00
+2.505000E+03,+12.70051E+00
+2.510000E+03,+10.72394E+00
+2.515000E+03,+8.74736E+00
+2.520000E+03,+6.77078E+00
+2.525000E+03,+4.79421E+00
+2.530000E+03,+5.19431E+00
+2.535000E+03,+7.51853E+00
+2.540000E+03,+9.84275E+00
+2.545000E+03,+12.16698E+00
+2.550000E+03,+14.49120E+00
+2.555000E+03,+16.81543E+00
+2.560000E+03,+19.13965E+00
+2.565000E+03,+21.46387E+00
+2.570000E+03,+23.78810E+00
+2.575000E+03,+26.08233E+00
+2.580000E+03,+26.51625E+00
+2.585000E+03,+26.95017E+00
+2.590000E+03,+27.38409E+00
+2.595000E+03,+27.81801E+00
+2.600000E+03,+28.25193E+00
+2.605000E+03,+28.68585E+00
+2.610000E+03,+29.11977E+00
+2.615000E+03,+29.55369E+00
+2.620000E+03,+29.98761E+00
+2.625000E+03,+30.17167E+00
+2.630000E+03,+30.08412E+00
+2.635000E+03,+29.99657E+00
+2.640000E+03,+29.90902E+00
+2.645000E+03,+29.82147E+00
+2.650000E+03,+29.73391E+00
+2.655000E+03,+29.64636E+00
+2.660000E+03,+29.55881E+00
+2.665000E+03,+29.47126E+00
+2.670000E+03,+29.38371E+00
+2.675000E+03,+28.44334E+00
+2.680000E+03,+27.45082E+00
+2.685000E+03,+26.45831E+00
+2.690000E+03,+25.46580E+00
+2.695000E+03,+24.47329E+00
+2.700000E+03,+23.48078E+00
+2.705000E+03,+22.48826E+00
+2.710000E+03,+21.49575E+00
+2.715000E+03,+20.50324E+00
+2.720000E+03,+20.15840E+00
+2.725000E+03,+20.76256E+00
+2.730000E+03,+21.36672E+00
+2.735000E+03,+21.97088E+00
+2.740000E+03,+22.57504E+00
+2.745000E+03,+23.17920E+00
+2.750000E+03,+23.78336E+00
+2.755000E+03,+24.38752E+00
+2.760000E+03,+24.99168E+00
+2.765000E+03,+25.59584E+00
+2.770000E+03,+26.24493E+00
+2.775000E+03,+26.90081E+00
+2.780000E+03,+27.55668E+00
+2.785000E+03,+28.21255E+00
+2.790000E+03,+28.86842E+00
+2.795000E+03,+29.52429E+00
+2.800000E+03,+30.18017E+00
+2.805000E+03,+30.83604E+00
+2.810000E+03,+31.49191E+00
+2.815000E+03,+32.00816E+00
+2.820000E+03,+32.24368E+00
+2.825000E+03,+32.47920E+00
+2.830000E+03,+32.71472E+00
+2.835000E+03,+32.95024E+00
+2.840000E+03,+33.18576E+00
+2.845000E+03,+33.42128E+00
+2.850000E+03,+33.65680E+00
+2.855000E+03,+33.89232E+00
+2.860000E+03,+34.12784E+00
+2.865000E+03,+34.30757E+00
+2.870000E+03,+34.47294E+00
+2.875000E+03,+34.63832E+00
+2.880000E+03,+34.80370E+00
+2.885000E+03,+34.96907E+00
+2.890000E+03,+35.13445E+00
+2.895000E+03,+35.29982E+00
+2.900000E+03,+35.46520E+00
+2.905000E+03,+35.63058E+00
+2.910000E+03,+35.78092E+00
+2.915000E+03,+35.88818E+00
+2.920000E+03,+35.99545E+00
+2.925000E+03,+36.10271E+00
+2.930000E+03,+36.20998E+00
+2.935000E+03,+36.31724E+00
+2.940000E+03,+36.42450E+00
+2.945000E+03,+36.53177E+00
+2.950000E+03,+36.63903E+00
+2.955000E+03,+36.74630E+00
+2.960000E+03,+36.79128E+00
+2.965000E+03,+36.81227E+00
+2.970000E+03,+36.83326E+00
+2.975000E+03,+36.85425E+00
+2.980000E+03,+36.87525E+00
+2.985000E+03,+36.89624E+00
+2.990000E+03,+36.91723E+00
+2.995000E+03,+36.93822E+00
+3.000000E+03,+36.95921E+00
+3.005000E+03,+36.96466E+00
+3.010000E+03,+36.90168E+00
+3.015000E+03,+36.83870E+00
+3.020000E+03,+36.77573E+00
+3.025000E+03,+36.71275E+00
+3.030000E+03,+36.64978E+00
+3.035000E+03,+36.58680E+00
+3.040000E+03,+36.52382E+00
+3.045000E+03,+36.46085E+00
+3.050000E+03,+36.39787E+00
+3.055000E+03,+36.28858E+00
+3.060000E+03,+36.15418E+00
+3.065000E+03,+36.01978E+00
+3.070000E+03,+35.88538E+00
+3.075000E+03,+35.75098E+00
+3.080000E+03,+35.61658E+00
+3.085000E+03,+35.48218E+00
+3.090000E+03,+35.34778E+00
+3.095000E+03,+35.21338E+00
+3.100000E+03,+35.07527E+00
+3.105000E+03,+34.90759E+00
+3.110000E+03,+34.73991E+00
+3.115000E+03,+34.57223E+00
+3.120000E+03,+34.40455E+00
+3.125000E+03,+34.23687E+00
+3.130000E+03,+34.06919E+00
+3.135000E+03,+33.90151E+00
+3.140000E+03,+33.73383E+00
+3.145000E+03,+33.56615E+00
+3.150000E+03,+33.33753E+00
+3.155000E+03,+33.06387E+00
+3.160000E+03,+32.79020E+00
+3.165000E+03,+32.51654E+00
+3.170000E+03,+32.24287E+00
+3.175000E+03,+31.96921E+00
+3.180000E+03,+31.69555E+00
+3.185000E+03,+31.42188E+00
+3.190000E+03,+31.14822E+00
+3.195000E+03,+30.85166E+00
+3.200000E+03,+29.97870E+00
+3.205000E+03,+29.10574E+00
+3.210000E+03,+28.23278E+00
+3.215000E+03,+27.35982E+00
+3.220000E+03,+26.48686E+00
+3.225000E+03,+25.61390E+00
+3.230000E+03,+24.74094E+00
+3.235000E+03,+23.86798E+00
+3.240000E+03,+22.99502E+00
+3.245000E+03,+22.54993E+00
+3.250000E+03,+22.53022E+00
+3.255000E+03,+22.51051E+00
+3.260000E+03,+22.49079E+00
+3.265000E+03,+22.47108E+00
+3.270000E+03,+22.45137E+00
+3.275000E+03,+22.43166E+00
+3.280000E+03,+22.41195E+00
+3.285000E+03,+22.39223E+00
+3.290000E+03,+22.37252E+00
+3.295000E+03,+23.09248E+00
+3.300000E+03,+23.83949E+00
+3.305000E+03,+24.58650E+00
+3.310000E+03,+25.33350E+00
+3.315000E+03,+26.08051E+00
+3.320000E+03,+26.82752E+00
+3.325000E+03,+27.57453E+00
+3.330000E+03,+28.32154E+00
+3.335000E+03,+29.06854E+00
+3.340000E+03,+29.49377E+00
+3.345000E+03,+29.48890E+00
+3.350000E+03,+29.48404E+00
+3.355000E+03,+29.47918E+00
+3.360000E+03,+29.47431E+00
+3.365000E+03,+29.46945E+00
+3.370000E+03,+29.46458E+00
+3.375000E+03,+29.45972E+00
+3.380000E+03,+29.45486E+00
+3.385000E+03,+29.44999E+00
+3.390000E+03,+28.94615E+00
+3.395000E+03,+28.38141E+00
+3.400000E+03,+27.81668E+00
+3.405000E+03,+27.25194E+00
+3.410000E+03,+26.68721E+00
+3.415000E+03,+26.12247E+00
+3.420000E+03,+25.55773E+00
+3.425000E+03,+24.99300E+00
+3.430000E+03,+24.42826E+00
+3.435000E+03,+23.20051E+00
+3.440000E+03,+20.76543E+00
+3.445000E+03,+18.33036E+00
+3.450000E+03,+15.89529E+00
+3.455000E+03,+13.46022E+00
+3.460000E+03,+11.02515E+00
+3.465000E+03,+8.59007E+00
+3.470000E+03,+6.15500E+00
+3.475000E+03,+3.71993E+00
+3.480000E+03,+1.28486E+00
+3.485000E+03,+2.71448E+00
+3.490000E+03,+5.00543E+00
+3.495000E+03,+7.29637E+00
+3.500000E+03,+9.58731E+00
+3.505000E+03,+11.87826E+00
+3.510000E+03,+14.16920E+00
+3.515000E+03,+16.46015E+00
+3.520000E+03,+18.75109E+00
+3.525000E+03,+21.04203E+00
+3.530000E+03,+22.76230E+00
+3.535000E+03,+23.02239E+00
+3.540000E+03,+23.28249E+00
+3.545000E+03,+23.54259E+00
+3.550000E+03,+23.80268E+00
+3.555000E+03,+24.06278E+00
+3.560000E+03,+24.32287E+00
+3.565000E+03,+24.58297E+00
+3.570000E+03,+24.84307E+00
+3.575000E+03,+25.10316E+00
+3.580000E+03,+25.04850E+00
+3.585000E+03,+24.88568E+00
+3.590000E+03,+24.72287E+00
+3.595000E+03,+24.56005E+00
+3.600000E+03,+24.39724E+00
+3.605000E+03,+24.23442E+00
+3.610000E+03,+24.07160E+00
+3.615000E+03,+23.90879E+00
+3.620000E+03,+23.74597E+00
+3.625000E+03,+23.46293E+00
+3.630000E+03,+22.72079E+00
+3.635000E+03,+21.97865E+00
+3.640000E+03,+21.23650E+00
+3.645000E+03,+20.49436E+00
+3.650000E+03,+19.75221E+00
+3.655000E+03,+19.01007E+00
+3.660000E+03,+18.26793E+00
+3.665000E+03,+17.52578E+00
+3.670000E+03,+16.78364E+00
+3.675000E+03,+16.01900E+00
+3.680000E+03,+15.24332E+00
+3.685000E+03,+14.46764E+00
+3.690000E+03,+13.69196E+00
+3.695000E+03,+12.91628E+00
+3.700000E+03,+12.14060E+00
+3.705000E+03,+11.36492E+00
+3.710000E+03,+10.58924E+00
+3.715000E+03,+9.81356E+00
+3.720000E+03,+9.29289E+00
+3.725000E+03,+10.41980E+00
+3.730000E+03,+11.54671E+00
+3.735000E+03,+12.67363E+00
+3.740000E+03,+13.80054E+00
+3.745000E+03,+14.92745E+00
+3.750000E+03,+16.05436E+00
+3.755000E+03,+17.18127E+00
+3.760000E+03,+18.30819E+00
+3.765000E+03,+19.43510E+00
+3.770000E+03,+19.99350E+00
+3.775000E+03,+20.16861E+00
+3.780000E+03,+20.34371E+00
+3.785000E+03,+20.51882E+00
+3.790000E+03,+20.69392E+00
+3.795000E+03,+20.86902E+00
+3.800000E+03,+21.04413E+00
+3.805000E+03,+21.21923E+00
+3.810000E+03,+21.39434E+00
+3.815000E+03,+21.54362E+00
+3.820000E+03,+21.29222E+00
+3.825000E+03,+21.04083E+00
+3.830000E+03,+20.78944E+00
+3.835000E+03,+20.53805E+00
+3.840000E+03,+20.28666E+00
+3.845000E+03,+20.03526E+00
+3.850000E+03,+19.78387E+00
+3.855000E+03,+19.53248E+00
+3.860000E+03,+19.28109E+00
+3.865000E+03,+18.61106E+00
+3.870000E+03,+17.56043E+00
+3.875000E+03,+16.50981E+00
+3.880000E+03,+15.45918E+00
+3.885000E+03,+14.40856E+00
+3.890000E+03,+13.35794E+00
+3.895000E+03,+12.30731E+00
+3.900000E+03,+11.25669E+00
+3.905000E+03,+10.20606E+00
+3.910000E+03,+9.15544E+00
+3.915000E+03,+9.49485E+00
+3.920000E+03,+9.85248E+00
+3.925000E+03,+10.21011E+00
+3.930000E+03,+10.56775E+00
+3.935000E+03,+10.92538E+00
+3.940000E+03,+11.28301E+00
+3.945000E+03,+11.64064E+00
+3.950000E+03,+11.99827E+00
+3.955000E+03,+12.35591E+00
+3.960000E+03,+12.84346E+00
+3.965000E+03,+13.48960E+00
+3.970000E+03,+14.13575E+00
+3.975000E+03,+14.78189E+00
+3.980000E+03,+15.42804E+00
+3.985000E+03,+16.07418E+00
+3.990000E+03,+16.72032E+00
+3.995000E+03,+17.36647E+00
+4.000000E+03,+18.01261E+00
+4.005000E+03,+18.65876E+00
+4.010000E+03,+18.77307E+00
+4.015000E+03,+18.83707E+00
+4.020000E+03,+18.90107E+00
+4.025000E+03,+18.96507E+00
+4.030000E+03,+19.02907E+00
+4.035000E+03,+19.09307E+00
+4.040000E+03,+19.15707E+00
+4.045000E+03,+19.22107E+00
+4.050000E+03,+19.28507E+00
+4.055000E+03,+19.18044E+00
+4.060000E+03,+18.79695E+00
+4.065000E+03,+18.41346E+00
+4.070000E+03,+18.02998E+00
+4.075000E+03,+17.64649E+00
+4.080000E+03,+17.26300E+00
+4.085000E+03,+16.87951E+00
+4.090000E+03,+16.49602E+00
+4.095000E+03,+16.11254E+00
+4.100000E+03,+15.72905E+00
+4.105000E+03,+14.52940E+00
+4.110000E+03,+13.17439E+00
+4.115000E+03,+11.81938E+00
+4.120000E+03,+10.46437E+00
+4.125000E+03,+9.10937E+00
+4.130000E+03,+7.75436E+00
+4.135000E+03,+6.39935E+00
+4.140000E+03,+5.04434E+00
+4.145000E+03,+3.68933E+00
+4.150000E+03,+3.05995E+00
+4.155000E+03,+4.09700E+00
+4.160000E+03,+5.13406E+00
+4.165000E+03,+6.17111E+00
+4.170000E+03,+7.20817E+00
+4.175000E+03,+8.24523E+00
+4.180000E+03,+9.28228E+00
+4.185000E+03,+10.31934E+00
+4.190000E+03,+11.35639E+00
+4.195000E+03,+12.39345E+00
+4.200000E+03,+13.00778E+00
+4.205000E+03,+13.49342E+00
+4.210000E+03,+13.97905E+00
+4.215000E+03,+14.46468E+00
+4.220000E+03,+14.95031E+00
+4.225000E+03,+15.43594E+00
+4.230000E+03,+15.92158E+00
+4.235000E+03,+16.40721E+00
+4.240000E+03,+16.89284E+00
+4.245000E+03,+17.27308E+00
+4.250000E+03,+17.30022E+00
+4.255000E+03,+17.32736E+00
+4.260000E+03,+17.35449E+00
+4.265000E+03,+17.38163E+00
+4.270000E+03,+17.40876E+00
+4.275000E+03,+17.43590E+00
+4.280000E+03,+17.46304E+00
+4.285000E+03,+17.49017E+00
+4.290000E+03,+17.51731E+00
+4.295000E+03,+17.21459E+00
+4.300000E+03,+16.76582E+00
+4.305000E+03,+16.31705E+00
+4.310000E+03,+15.86828E+00
+4.315000E+03,+15.41951E+00
+4.320000E+03,+14.97075E+00
+4.325000E+03,+14.52198E+00
+4.330000E+03,+14.07321E+00
+4.335000E+03,+13.62444E+00
+4.340000E+03,+12.95682E+00
+4.345000E+03,+11.10850E+00
+4.350000E+03,+9.26018E+00
+4.355000E+03,+7.41186E+00
+4.360000E+03,+5.56354E+00
+4.365000E+03,+3.71522E+00
+4.370000E+03,+1.86690E+00
+4.375000E+03,+18.58E-03
+4.380000E+03,-1.82974E+00
+4.385000E+03,-3.67806E+00
+4.390000E+03,-3.29230E+00
+4.395000E+03,-1.53512E+00
+4.400000E+03,+222.07E-03
+4.405000E+03,+1.97925E+00
+4.410000E+03,+3.73643E+00
+4.415000E+03,+5.49362E+00
+4.420000E+03,+7.25080E+00
+4.425000E+03,+9.00799E+00
+4.430000E+03,+10.76517E+00
+4.435000E+03,+12.41053E+00
+4.440000E+03,+12.81860E+00
+4.445000E+03,+13.22666E+00
+4.450000E+03,+13.63472E+00
+4.455000E+03,+14.04279E+00
+4.460000E+03,+14.45085E+00
+4.465000E+03,+14.85892E+00
+4.470000E+03,+15.26698E+00
+4.475000E+03,+15.67504E+00
+4.480000E+03,+16.08311E+00
+4.485000E+03,+16.24678E+00
+4.490000E+03,+16.20736E+00
+4.495000E+03,+16.16793E+00
+4.500000E+03,+16.12851E+00
+4.505000E+03,+16.08908E+00
+4.510000E+03,+16.04966E+00
+4.515000E+03,+16.01024E+00
+4.520000E+03,+15.97081E+00
+4.525000E+03,+15.93139E+00
+4.530000E+03,+15.88786E+00
+4.535000E+03,+15.41196E+00
+4.540000E+03,+14.93605E+00
+4.545000E+03,+14.46015E+00
+4.550000E+03,+13.98424E+00
+4.555000E+03,+13.50834E+00
+4.560000E+03,+13.03244E+00
+4.565000E+03,+12.55653E+00
+4.570000E+03,+12.08063E+00
+4.575000E+03,+11.60472E+00
+4.580000E+03,+10.47663E+00
+4.585000E+03,+8.62089E+00
+4.590000E+03,+6.76514E+00
+4.595000E+03,+4.90940E+00
+4.600000E+03,+3.05365E+00
+4.605000E+03,+1.19791E+00
+4.610000E+03,-657.83E-03
+4.615000E+03,-2.51358E+00
+4.620000E+03,-4.36932E+00
+4.625000E+03,-6.22507E+00
+4.630000E+03,-4.69487E+00
+4.635000E+03,-2.93282E+00
+4.640000E+03,-1.17077E+00
+4.645000E+03,+591.27E-03
+4.650000E+03,+2.35332E+00
+4.655000E+03,+4.11537E+00
+4.660000E+03,+5.87742E+00
+4.665000E+03,+7.63947E+00
+4.670000E+03,+9.40151E+00
+4.675000E+03,+10.61819E+00
+4.680000E+03,+11.01396E+00
+4.685000E+03,+11.40974E+00
+4.690000E+03,+11.80551E+00
+4.695000E+03,+12.20129E+00
+4.700000E+03,+12.59707E+00
+4.705000E+03,+12.99284E+00
+4.710000E+03,+13.38862E+00
+4.715000E+03,+13.78439E+00
+4.720000E+03,+14.18017E+00
+4.725000E+03,+14.16971E+00
+4.730000E+03,+14.09445E+00
+4.735000E+03,+14.01918E+00
+4.740000E+03,+13.94392E+00
+4.745000E+03,+13.86865E+00
+4.750000E+03,+13.79339E+00
+4.755000E+03,+13.71813E+00
+4.760000E+03,+13.64286E+00
+4.765000E+03,+13.56760E+00
+4.770000E+03,+13.33776E+00
+4.775000E+03,+12.78787E+00
+4.780000E+03,+12.23798E+00
+4.785000E+03,+11.68809E+00
+4.790000E+03,+11.13820E+00
+4.795000E+03,+10.58832E+00
+4.800000E+03,+10.03843E+00
+4.805000E+03,+9.48854E+00
+4.810000E+03,+8.93865E+00
+4.815000E+03,+8.38876E+00
+4.820000E+03,+7.52259E+00
+4.825000E+03,+6.57181E+00
+4.830000E+03,+5.62103E+00
+4.835000E+03,+4.67024E+00
+4.840000E+03,+3.71946E+00
+4.845000E+03,+2.76867E+00
+4.850000E+03,+1.81789E+00
+4.855000E+03,+867.11E-03
+4.860000E+03,-83.68E-03
+4.865000E+03,-485.55E-03
+4.870000E+03,+740.18E-03
+4.875000E+03,+1.96590E+00
+4.880000E+03,+3.19163E+00
+4.885000E+03,+4.41736E+00
+4.890000E+03,+5.64309E+00
+4.895000E+03,+6.86882E+00
+4.900000E+03,+8.09454E+00
+4.905000E+03,+9.32027E+00
+4.910000E+03,+10.54600E+00
+4.915000E+03,+11.11090E+00
+4.920000E+03,+11.41298E+00
+4.925000E+03,+11.71506E+00
+4.930000E+03,+12.01714E+00
+4.935000E+03,+12.31922E+00
+4.940000E+03,+12.62130E+00
+4.945000E+03,+12.92338E+00
+4.950000E+03,+13.22546E+00
+4.955000E+03,+13.52754E+00
+4.960000E+03,+13.75249E+00
+4.965000E+03,+13.62295E+00
+4.970000E+03,+13.49341E+00
+4.975000E+03,+13.36388E+00
+4.980000E+03,+13.23434E+00
+4.985000E+03,+13.10481E+00
+4.990000E+03,+12.97527E+00
+4.995000E+03,+12.84573E+00
+5.000000E+03,+12.71620E+00
+5.005000E+03,+12.58666E+00
+5.010000E+03,+12.15079E+00
+5.015000E+03,+11.54407E+00
+5.020000E+03,+10.93735E+00
+5.025000E+03,+10.33063E+00
+5.030000E+03,+9.72391E+00
+5.035000E+03,+9.11719E+00
+5.040000E+03,+8.51047E+00
+5.045000E+03,+7.90375E+00
+5.050000E+03,+7.29703E+00
+5.055000E+03,+6.66413E+00
+5.060000E+03,+5.80857E+00
+5.065000E+03,+4.95302E+00
+5.070000E+03,+4.09747E+00
+5.075000E+03,+3.24192E+00
+5.080000E+03,+2.38637E+00
+5.085000E+03,+1.53081E+00
+5.090000E+03,+675.26E-03
+5.095000E+03,-180.29E-03
+5.100000E+03,-1.03584E+00
+5.105000E+03,-685.23E-03
+5.110000E+03,+580.94E-03
+5.115000E+03,+1.84712E+00
+5.120000E+03,+3.11330E+00
+5.125000E+03,+4.37947E+00
+5.130000E+03,+5.64565E+00
+5.135000E+03,+6.91182E+00
+5.140000E+03,+8.17800E+00
+5.145000E+03,+9.44418E+00
+5.150000E+03,+10.67936E+00
+5.155000E+03,+10.96916E+00
+5.160000E+03,+11.25895E+00
+5.165000E+03,+11.54874E+00
+5.170000E+03,+11.83853E+00
+5.175000E+03,+12.12832E+00
+5.180000E+03,+12.41812E+00
+5.185000E+03,+12.70791E+00
+5.190000E+03,+12.99770E+00
+5.195000E+03,+13.28749E+00
+5.200000E+03,+13.39417E+00
+5.205000E+03,+13.31405E+00
+5.210000E+03,+13.23392E+00
+5.215000E+03,+13.15379E+00
+5.220000E+03,+13.07366E+00
+5.225000E+03,+12.99353E+00
+5.230000E+03,+12.91341E+00
+5.235000E+03,+12.83328E+00
+5.240000E+03,+12.75315E+00
+5.245000E+03,+12.67302E+00
+5.250000E+03,+12.17120E+00
+5.255000E+03,+11.65101E+00
+5.260000E+03,+11.13082E+00
+5.265000E+03,+10.61063E+00
+5.270000E+03,+10.09043E+00
